Transaction ID,date,Customer ID,Gender,Age,Product Category,sales,price,Total Amount,year,month,day,day_of_week,is_weekend,price_diff,price_change_pct,rolling_mean_7,rolling_std_7,sales_lag_1,customer_segment
154,2023-10-02,154,1,0.7173913043478262,2,0.6666666666666667,0.5789473684210527,900,2023,10,2,0,0,0.2894736842105263,0.027568922305764413,0.7307692307692307,0.69388866648871,0.5,2
155,2023-05-17,155,1,0.28260869565217395,2,1.0,1.0,2000,2023,5,17,2,0,0.7105263157894737,0.08103592314118631,0.8076923076923077,0.7200822998230945,0.75,1
156,2023-11-25,156,0,0.5434782608695652,1,1.0,0.0,100,2023,11,25,5,1,0.0,0.0,0.8461538461538461,0.7576767609436574,1.0,2
157,2023-06-24,157,1,0.9565217391304348,2,1.0,1.0,2000,2023,6,24,5,1,1.0,1.0,0.8461538461538461,0.7576767609436574,1.0,3
158,2023-02-27,158,0,0.5652173913043479,2,0.3333333333333333,0.5789473684210527,600,2023,2,27,0,0,0.2894736842105263,0.027568922305764413,0.8846153846153846,0.5931710140017382,1.0,2
159,2023-05-31,159,1,0.17391304347826086,1,1.0,0.05263157894736842,200,2023,5,31,2,0,0.2368421052631579,0.005847953216374269,0.8846153846153846,0.5931710140017382,0.5,0
160,2023-08-11,160,0,0.5434782608695652,1,0.3333333333333333,0.05263157894736842,100,2023,8,11,4,0,0.5,0.04761904761904762,0.8846153846153846,0.5931710140017382,1.0,2
161,2023-03-22,161,1,1.0,0,0.3333333333333333,1.0,1000,2023,3,22,2,0,0.9736842105263157,0.4987468671679198,0.8461538461538461,0.6666666666666655,0.5,3
162,2023-08-21,162,1,0.4565217391304348,1,0.3333333333333333,0.01052631578947369,60,2023,8,21,0,0,0.0052631578947368585,0.0005012531328320857,0.7692307692307692,0.6666666666666656,0.5,1
163,2023-01-02,163,0,1.0,1,0.6666666666666667,0.05263157894736842,150,2023,1,2,0,0,0.5210526315789473,0.08103592314118631,0.7307692307692307,0.5931710140017387,0.5,3
164,2023-05-15,164,0,0.6304347826086956,0,0.6666666666666667,1.0,1500,2023,5,15,0,0,0.9736842105263157,0.4987468671679198,0.6923076923076923,0.49065338146265747,0.75,2
165,2023-09-14,165,0,0.9130434782608696,1,1.0,0.5789473684210527,1200,2023,9,14,3,0,0.2894736842105263,0.027568922305764413,0.7692307692307692,0.5610836076867812,0.75,3
166,2023-04-02,166,1,0.34782608695652173,1,1.0,1.0,2000,2023,4,2,6,1,0.7105263157894737,0.08103592314118631,0.7692307692307692,0.5610836076867812,1.0,1
167,2023-09-17,167,0,0.5434782608695652,1,0.6666666666666667,0.05263157894736842,150,2023,9,17,6,1,0.026315789473684237,0.002506265664160401,0.8076923076923077,0.5091750772173146,1.0,2
168,2023-02-24,168,1,0.7608695652173914,1,0.0,0.5789473684210527,300,2023,2,24,4,0,0.763157894736842,0.29824561403508776,0.7692307692307692,0.6666666666666656,0.75,2
169,2023-11-17,169,1,0.0,0,0.6666666666666667,1.0,1500,2023,11,17,4,0,0.7105263157894737,0.08103592314118631,0.8076923076923077,0.6236095644623225,0.25,0
170,2023-06-02,170,0,0.15217391304347827,1,0.3333333333333333,0.0,50,2023,6,2,4,0,0.0,0.0,0.7692307692307692,0.6666666666666656,0.75,0
171,2023-11-24,171,0,0.7391304347826086,1,0.6666666666666667,0.5789473684210527,900,2023,11,24,4,0,0.7894736842105263,0.598997493734336,0.7692307692307692,0.6666666666666656,0.5,2
172,2023-09-17,172,1,0.30434782608695654,0,0.3333333333333333,0.0,50,2023,9,17,6,1,0.21052631578947367,0.001670843776106934,0.6923076923076923,0.6085806194501838,0.75,1
173,2023-11-08,173,1,1.0,2,1.0,0.01052631578947369,120,2023,11,8,2,0,0.5052631578947369,0.05764411027568923,0.6923076923076923,0.6085806194501838,0.5,3
174,2023-04-12,174,0,0.4565217391304348,0,0.0,0.5789473684210527,300,2023,4,12,2,0,0.7842105263157895,0.4987468671679198,0.6153846153846153,0.6938886664887103,1.0,1
175,2023-03-20,175,0,0.28260869565217395,2,1.0,0.0,100,2023,3,20,0,0,0.21052631578947367,0.001670843776106934,0.7307692307692307,0.69388866648871,0.25,1
176,2023-07-11,176,0,0.5434782608695652,0,0.3333333333333333,0.05263157894736842,100,2023,7,11,1,0,0.5263157894736842,0.09774436090225565,0.6923076923076923,0.7071067811865466,1.0,2
177,2023-03-24,177,1,0.5869565217391305,0,0.3333333333333333,0.05263157894736842,100,2023,3,24,4,0,0.5,0.04761904761904762,0.6923076923076923,0.7071067811865466,0.5,2
178,2023-10-04,178,1,0.4782608695652174,1,0.3333333333333333,0.01052631578947369,60,2023,10,4,2,0,0.4789473684210526,0.027568922305764413,0.6538461538461537,0.7071067811865467,0.5,1
179,2023-09-29,179,1,0.28260869565217395,2,0.0,0.5789473684210527,300,2023,9,29,4,0,0.7842105263157895,0.4987468671679198,0.6153846153846153,0.7817359599705708,0.5,1
180,2023-01-01,180,1,0.5,1,0.6666666666666667,0.5789473684210527,900,2023,1,1,6,1,0.5,0.04761904761904762,0.5769230769230769,0.6666666666666662,0.25,1
181,2023-11-03,181,1,0.02173913043478265,2,1.0,0.5789473684210527,1200,2023,11,3,4,0,0.5,0.04761904761904762,0.6923076923076923,0.7071067811865466,0.75,0
182,2023-06-15,182,1,0.9565217391304348,0,1.0,0.01052631578947369,120,2023,6,15,3,0,0.21578947368421053,0.002506265664160401,0.6923076923076923,0.7071067811865466,1.0,3
183,2023-09-08,183,0,0.5434782608695652,0,0.6666666666666667,0.5789473684210527,900,2023,9,8,4,0,0.7842105263157895,0.4987468671679198,0.7307692307692307,0.69388866648871,1.0,2
184,2023-01-10,184,1,0.28260869565217395,2,1.0,0.05263157894736842,200,2023,1,10,1,0,0.2368421052631579,0.005847953216374269,0.8076923076923077,0.7200822998230945,0.75,1
185,2023-02-27,185,1,0.13043478260869568,1,0.0,0.0,25,2023,2,27,0,0,0.4736842105263158,0.02255639097744361,0.7692307692307692,0.8388704928078599,1.0,0
186,2023-07-05,186,1,0.043478260869565244,1,1.0,0.05263157894736842,200,2023,7,5,2,0,0.5263157894736842,0.09774436090225565,0.8846153846153846,0.6938886664887095,0.25,0
187,2023-06-07,187,0,1.0,1,0.3333333333333333,0.05263157894736842,100,2023,6,7,2,0,0.5,0.04761904761904762,0.8461538461538461,0.7576767609436573,1.0,3
188,2023-05-03,188,1,0.4782608695652174,1,0.6666666666666667,0.0,75,2023,5,3,2,0,0.4736842105263158,0.02255639097744361,0.8076923076923077,0.7200822998230945,0.5,1
189,2023-01-30,189,1,0.9782608695652173,0,0.0,0.05263157894736842,50,2023,1,30,0,0,0.5263157894736842,0.09774436090225565,0.6923076923076923,0.7934920476158712,0.75,3
190,2023-05-04,190,0,0.9130434782608696,0,0.6666666666666667,0.01052631578947369,90,2023,5,4,3,0,0.4789473684210526,0.027568922305764413,0.6923076923076923,0.7934920476158712,0.25,3
191,2023-10-18,191,1,1.0,0,0.0,0.0,25,2023,10,18,2,0,0.49473684210526314,0.039264828738512954,0.5769230769230769,0.757676760943658,0.75,3
192,2023-02-10,192,1,0.9565217391304348,0,0.3333333333333333,0.05263157894736842,100,2023,2,10,4,0,0.5263157894736842,0.09774436090225565,0.6153846153846153,0.6938886664887103,0.25,3
193,2023-02-13,193,1,0.3695652173913043,0,0.6666666666666667,1.0,1500,2023,2,13,0,0,0.9736842105263157,0.4987468671679198,0.5769230769230769,0.5610836076867819,0.5,1
194,2023-09-06,194,1,0.8043478260869565,1,1.0,0.05263157894736842,200,2023,9,6,2,0,0.026315789473684237,0.002506265664160401,0.6538461538461537,0.7071067811865467,0.75,3
195,2023-02-05,195,1,0.7391304347826086,1,0.0,0.01052631578947369,30,2023,2,5,6,1,0.4789473684210526,0.027568922305764413,0.5769230769230769,0.757676760943658,1.0,2
196,2023-09-30,196,0,0.30434782608695654,1,0.6666666666666667,0.5789473684210527,900,2023,9,30,5,1,0.7842105263157895,0.4987468671679198,0.6538461538461537,0.7071067811865467,0.25,1
197,2023-03-06,197,0,0.5217391304347826,1,1.0,0.05263157894736842,200,2023,3,6,0,0,0.2368421052631579,0.005847953216374269,0.6923076923076923,0.7934920476158712,0.75,1
198,2023-03-07,198,0,0.7826086956521738,0,0.6666666666666667,0.5789473684210527,900,2023,3,7,1,0,0.763157894736842,0.29824561403508776,0.7692307692307692,0.6666666666666654,1.0,3
199,2023-12-04,199,1,0.5869565217391305,0,0.6666666666666667,1.0,1500,2023,12,4,0,0,0.7105263157894737,0.08103592314118631,0.8076923076923077,0.6236095644623222,0.75,2
200,2023-09-01,200,1,0.19565217391304346,0,0.6666666666666667,0.05263157894736842,150,2023,9,1,4,0,0.026315789473684237,0.002506265664160401,0.8076923076923077,0.6236095644623222,0.75,0
201,2023-10-09,201,1,0.8260869565217392,2,0.0,0.0,25,2023,10,9,0,0,0.4736842105263158,0.02255639097744361,0.6923076923076923,0.7071067811865466,0.75,3
202,2023-03-26,202,0,0.34782608695652173,1,1.0,0.5789473684210527,1200,2023,3,26,6,1,0.7894736842105263,0.598997493734336,0.8076923076923077,0.6236095644623222,0.25,1
203,2023-05-16,203,1,0.8260869565217392,1,0.3333333333333333,1.0,1000,2023,5,16,1,0,0.7105263157894737,0.08103592314118631,0.7692307692307692,0.6666666666666654,1.0,3
204,2023-09-28,204,1,0.4565217391304348,0,0.0,0.0,25,2023,9,28,3,0,0.0,0.0,0.6538461538461537,0.7071067811865467,0.5,1
205,2023-11-07,205,0,0.5434782608695652,1,0.0,0.0,25,2023,11,7,1,0,0.5,0.04761904761904762,0.5769230769230769,0.757676760943658,0.25,2
206,2023-08-05,206,1,0.9347826086956521,1,0.0,0.0,25,2023,8,5,5,1,0.5,0.04761904761904762,0.5,0.7576767609436584,0.25,3
207,2023-04-19,207,0,0.5217391304347826,0,0.3333333333333333,0.0,50,2023,4,19,2,0,0.5,0.04761904761904762,0.4615384615384615,0.6938886664887108,0.25,1
208,2023-10-04,208,0,0.34782608695652173,2,1.0,0.05263157894736842,200,2023,10,4,2,0,0.5263157894736842,0.09774436090225565,0.5769230769230769,0.8388704928078604,0.5,1
209,2023-12-20,209,0,0.26086956521739135,2,1.0,0.05263157894736842,200,2023,12,20,2,0,0.5,0.04761904761904762,0.5769230769230769,0.8388704928078604,1.0,1
210,2023-04-13,210,1,0.4130434782608696,2,1.0,0.05263157894736842,200,2023,4,13,3,0,0.5,0.04761904761904762,0.6538461538461537,0.9428090415820624,1.0,1
211,2024-01-01,211,1,0.5217391304347826,0,0.6666666666666667,1.0,1500,2024,1,1,0,0,0.9736842105263157,0.4987468671679198,0.7307692307692307,0.8606629658238693,1.0,1
212,2023-06-09,212,1,0.06521739130434784,1,0.6666666666666667,1.0,1500,2023,6,9,4,0,0.5,0.04761904761904762,0.8076923076923077,0.7200822998230941,0.75,0
213,2023-07-24,213,1,0.19565217391304346,0,0.6666666666666667,1.0,1500,2023,7,24,0,0,0.5,0.04761904761904762,0.8846153846153846,0.4714045207910298,0.75,0
214,2023-12-10,214,1,0.043478260869565244,0,0.3333333333333333,0.01052631578947369,60,2023,12,10,6,1,0.0052631578947368585,0.0005012531328320857,0.8846153846153846,0.4714045207910298,0.75,0
215,2023-11-29,215,1,0.8695652173913044,1,0.6666666666666667,1.0,1500,2023,11,29,2,0,0.9947368421052631,0.8329156223893068,0.8461538461538461,0.4303314829119335,0.5,3
216,2023-07-11,216,1,0.9565217391304348,2,0.3333333333333333,0.05263157894736842,100,2023,7,11,1,0,0.026315789473684237,0.002506265664160401,0.7692307692307692,0.43033148291193396,0.75,3
217,2023-08-13,217,0,0.3695652173913043,2,1.0,0.05263157894736842,200,2023,8,13,6,1,0.5,0.04761904761904762,0.7692307692307692,0.43033148291193396,0.5,1
218,2023-09-22,218,1,1.0,0,0.6666666666666667,0.01052631578947369,90,2023,9,22,4,0,0.4789473684210526,0.027568922305764413,0.7692307692307692,0.43033148291193396,1.0,3
219,2023-08-20,219,0,0.7608695652173914,2,0.6666666666666667,0.01052631578947369,90,2023,8,20,6,1,0.5,0.04761904761904762,0.7692307692307692,0.43033148291193396,0.75,2
220,2023-03-03,220,1,1.0,0,0.0,1.0,500,2023,3,3,4,0,0.9947368421052631,0.8329156223893068,0.6923076923076923,0.6085806194501836,0.75,3
221,2023-05-07,221,1,0.4565217391304348,0,0.3333333333333333,0.5789473684210527,600,2023,5,7,6,1,0.2894736842105263,0.027568922305764413,0.6923076923076923,0.6085806194501836,0.25,1
222,2023-04-26,222,1,0.7173913043478262,1,1.0,0.01052631578947369,120,2023,4,26,2,0,0.21578947368421053,0.002506265664160401,0.7307692307692307,0.6938886664887097,0.5,2
223,2023-02-02,223,0,1.0,1,0.0,0.0,25,2023,2,2,3,0,0.49473684210526314,0.039264828738512954,0.6923076923076923,0.7934920476158711,1.0,3
224,2023-06-23,224,0,0.15217391304347827,1,0.0,0.05263157894736842,50,2023,6,23,4,0,0.5263157894736842,0.09774436090225565,0.5769230769230769,0.7576767609436578,0.25,0
225,2023-01-11,225,0,0.8478260869565217,0,1.0,0.0,100,2023,1,11,2,0,0.4736842105263158,0.02255639097744361,0.6153846153846153,0.8606629658238694,0.25,3
226,2023-10-29,226,0,0.9347826086956521,1,0.0,0.05263157894736842,50,2023,10,29,6,1,0.5263157894736842,0.09774436090225565,0.5384615384615384,0.8819171036881959,1.0,3
227,2023-10-11,227,1,0.3913043478260869,2,0.3333333333333333,0.05263157894736842,100,2023,10,11,2,0,0.5,0.04761904761904762,0.5769230769230769,0.8388704928078602,0.25,1
228,2023-04-28,228,0,0.8913043478260869,2,0.3333333333333333,0.01052631578947369,60,2023,4,28,4,0,0.4789473684210526,0.027568922305764413,0.5769230769230769,0.8388704928078602,0.5,3
229,2023-10-29,229,1,0.8695652173913044,0,0.6666666666666667,0.01052631578947369,90,2023,10,29,6,1,0.5,0.04761904761904762,0.5384615384615384,0.7200822998230949,0.5,3
230,2023-04-23,230,1,0.7826086956521738,0,0.0,0.0,25,2023,4,23,6,1,0.49473684210526314,0.039264828738512954,0.5384615384615384,0.7200822998230949,0.75,3
231,2023-01-04,231,0,0.10869565217391308,1,0.6666666666666667,0.05263157894736842,150,2023,1,4,2,0,0.5263157894736842,0.09774436090225565,0.6153846153846153,0.6938886664887101,0.25,0
232,2023-02-06,232,0,0.5434782608695652,0,0.0,0.0,25,2023,2,6,0,0,0.4736842105263158,0.02255639097744361,0.5,0.5610836076867817,0.75,2
233,2023-12-29,233,0,0.7173913043478262,0,0.3333333333333333,0.5789473684210527,600,2023,12,29,4,0,0.7894736842105263,0.598997493734336,0.5384615384615384,0.5091750772173151,0.25,2
234,2023-11-20,234,0,0.9565217391304348,2,0.3333333333333333,0.0,50,2023,11,20,0,0,0.21052631578947367,0.001670843776106934,0.5384615384615384,0.5091750772173151,0.5,3
235,2023-01-31,235,0,0.10869565217391308,2,0.3333333333333333,1.0,1000,2023,1,31,1,0,1.0,1.0,0.5384615384615384,0.5091750772173151,0.5,0
236,2023-04-28,236,0,0.7826086956521738,1,0.0,0.0,25,2023,4,28,4,0,0.0,0.0,0.4615384615384615,0.4714045207910317,0.5,3
237,2023-02-04,237,0,0.6956521739130435,0,0.3333333333333333,1.0,1000,2023,2,4,5,1,1.0,1.0,0.5,0.43033148291193507,0.25,2
238,2023-01-17,238,0,0.4565217391304348,0,0.0,1.0,500,2023,1,17,1,0,0.5,0.04761904761904762,0.4230769230769231,0.33333333333333387,0.5,1
239,2023-06-19,239,1,0.4347826086956522,2,0.6666666666666667,1.0,1500,2023,6,19,0,0,0.5,0.04761904761904762,0.5,0.430331482911935,0.25,1
240,2023-02-06,240,0,0.10869565217391308,0,0.0,0.5789473684210527,300,2023,2,6,0,0,0.2894736842105263,0.027568922305764413,0.4615384615384615,0.4714045207910317,0.75,0
241,2023-09-21,241,0,0.10869565217391308,2,0.6666666666666667,0.0,75,2023,9,21,3,0,0.21052631578947367,0.001670843776106934,0.5,0.5610836076867817,0.25,0
242,2023-05-02,242,1,0.06521739130434784,1,0.0,0.0,25,2023,5,2,1,0,0.5,0.04761904761904762,0.4615384615384615,0.5931710140017392,0.75,0
243,2023-05-23,243,0,0.6304347826086956,2,0.6666666666666667,0.5789473684210527,900,2023,5,23,1,0,0.7894736842105263,0.598997493734336,0.5384615384615384,0.6236095644623229,0.25,2
244,2023-12-09,244,1,0.21739130434782616,0,0.3333333333333333,0.05263157894736842,100,2023,12,9,5,1,0.2368421052631579,0.005847953216374269,0.5384615384615384,0.6236095644623229,0.75,0
245,2023-09-06,245,1,0.6304347826086956,1,0.6666666666666667,0.01052631578947369,90,2023,9,6,2,0,0.4789473684210526,0.027568922305764413,0.6153846153846153,0.5931710140017387,0.5,2
246,2023-04-20,246,0,0.6521739130434783,2,0.3333333333333333,0.0,50,2023,4,20,3,0,0.49473684210526314,0.039264828738512954,0.5769230769230769,0.5610836076867813,0.75,2
247,2023-10-04,247,1,0.5,2,0.3333333333333333,0.01052631578947369,60,2023,10,4,2,0,0.5052631578947369,0.05764411027568923,0.6153846153846153,0.47140452079103085,0.5,1
248,2023-03-09,248,1,0.17391304347826086,1,0.6666666666666667,0.5789473684210527,900,2023,3,9,3,0,0.7842105263157895,0.4987468671679198,0.6153846153846153,0.47140452079103085,0.5,0
249,2023-10-20,249,1,0.043478260869565244,1,0.0,0.05263157894736842,50,2023,10,20,4,0,0.2368421052631579,0.005847953216374269,0.6153846153846153,0.47140452079103085,0.75,0
250,2023-10-23,250,1,0.6521739130434783,2,0.0,0.05263157894736842,50,2023,10,23,0,0,0.5,0.04761904761904762,0.5384615384615384,0.5091750772173149,0.25,2
251,2023-08-31,251,0,0.8478260869565217,0,1.0,0.05263157894736842,200,2023,8,31,3,0,0.5,0.04761904761904762,0.6153846153846153,0.69388866648871,0.25,3
252,2023-05-05,252,1,0.7826086956521738,2,0.0,0.5789473684210527,300,2023,5,5,4,0,0.763157894736842,0.29824561403508776,0.5384615384615384,0.7200822998230947,1.0,3
253,2023-08-31,253,0,0.7608695652173914,1,1.0,1.0,2000,2023,8,31,3,0,0.7105263157894737,0.08103592314118631,0.6153846153846153,0.8606629658238694,0.25,2
254,2023-07-28,254,1,0.5,2,0.0,1.0,500,2023,7,28,4,0,0.5,0.04761904761904762,0.5769230769230769,0.9128709291752758,1.0,1
255,2023-04-08,255,1,0.6521739130434783,1,0.0,0.01052631578947369,30,2023,4,8,5,1,0.0052631578947368585,0.0005012531328320857,0.5,0.9128709291752758,0.25,2
256,2023-02-18,256,1,0.10869565217391308,1,0.3333333333333333,1.0,1000,2023,2,18,5,1,0.9947368421052631,0.8329156223893068,0.5384615384615384,0.8819171036881959,0.25,0
257,2023-02-19,257,1,0.02173913043478265,0,1.0,1.0,2000,2023,2,19,6,1,0.5,0.04761904761904762,0.6538461538461537,0.9428090415820622,0.5,0
258,2023-12-04,258,0,0.4130434782608696,1,0.0,0.05263157894736842,50,2023,12,4,0,0,0.026315789473684237,0.002506265664160401,0.5384615384615384,0.8819171036881959,1.0,1
259,2023-08-09,259,0,0.5869565217391305,1,1.0,0.05263157894736842,200,2023,8,9,2,0,0.5,0.04761904761904762,0.6538461538461537,0.9428090415820622,0.25,2
260,2023-07-01,260,1,0.21739130434782616,0,0.3333333333333333,0.01052631578947369,60,2023,7,1,5,1,0.4789473684210526,0.027568922305764413,0.5769230769230769,0.8388704928078602,1.0,0
261,2023-08-05,261,1,0.06521739130434784,1,0.3333333333333333,0.0,50,2023,8,5,5,1,0.49473684210526314,0.039264828738512954,0.6153846153846153,0.7817359599705705,0.5,0
262,2023-07-30,262,0,0.30434782608695654,0,1.0,0.01052631578947369,120,2023,7,30,6,1,0.5052631578947369,0.05764411027568923,0.7307692307692307,0.7817359599705705,0.5,1
263,2023-08-28,263,1,0.10869565217391308,0,0.3333333333333333,0.01052631578947369,60,2023,8,28,0,0,0.5,0.04761904761904762,0.7307692307692307,0.7817359599705705,1.0,0
264,2023-01-28,264,1,0.6304347826086956,1,0.6666666666666667,0.5789473684210527,900,2023,1,28,5,1,0.7842105263157895,0.4987468671679198,0.6923076923076923,0.7071067811865465,0.5,2
265,2023-12-11,265,1,0.8043478260869565,1,0.6666666666666667,0.5789473684210527,900,2023,12,11,0,0,0.5,0.04761904761904762,0.7692307692307692,0.561083607686781,0.75,3
266,2023-12-01,266,0,0.02173913043478265,2,0.3333333333333333,0.01052631578947369,60,2023,12,1,4,0,0.21578947368421053,0.002506265664160401,0.6923076923076923,0.4906533814626573,0.75,0
267,2023-11-27,267,0,0.30434782608695654,0,0.6666666666666667,0.01052631578947369,90,2023,11,27,0,0,0.5,0.04761904761904762,0.7307692307692307,0.47140452079103073,0.5,1
268,2023-02-20,268,0,0.21739130434782616,2,0.0,0.01052631578947369,30,2023,2,20,0,0,0.5,0.04761904761904762,0.6923076923076923,0.6085806194501836,0.75,0
269,2023-02-01,269,1,0.15217391304347827,1,1.0,1.0,2000,2023,2,1,2,0,0.9947368421052631,0.8329156223893068,0.6923076923076923,0.6085806194501836,0.25,0
270,2023-07-26,270,1,0.5434782608695652,2,0.0,0.5789473684210527,300,2023,7,26,2,0,0.2894736842105263,0.027568922305764413,0.6538461538461537,0.7071067811865466,1.0,2
271,2023-06-23,271,0,0.9565217391304348,0,1.0,0.01052631578947369,120,2023,6,23,4,0,0.21578947368421053,0.002506265664160401,0.6923076923076923,0.7934920476158712,0.25,3
272,2023-02-25,272,0,0.9347826086956521,2,0.3333333333333333,0.05263157894736842,100,2023,2,25,5,1,0.5210526315789473,0.08103592314118631,0.6538461538461537,0.7934920476158712,1.0,3
273,2023-05-08,273,0,0.08695652173913049,0,0.0,0.05263157894736842,50,2023,5,8,0,0,0.5,0.04761904761904762,0.6153846153846153,0.8606629658238694,0.5,0
274,2023-04-09,274,0,0.10869565217391308,1,0.3333333333333333,1.0,1000,2023,4,9,6,1,0.9736842105263157,0.4987468671679198,0.5769230769230769,0.8388704928078602,0.25,0
275,2023-04-08,275,1,0.5434782608695652,1,0.3333333333333333,1.0,1000,2023,4,8,5,1,0.5,0.04761904761904762,0.6153846153846153,0.7817359599705707,0.5,2
276,2023-10-02,276,0,0.06521739130434784,0,1.0,0.0,100,2023,10,2,0,0,0.0,0.0,0.6153846153846153,0.7817359599705707,0.5,0
277,2023-08-18,277,1,0.3913043478260869,1,1.0,0.0,100,2023,8,18,4,0,0.5,0.04761904761904762,0.7307692307692307,0.7817359599705705,1.0,1
278,2023-03-13,278,0,0.4130434782608696,1,1.0,0.0,100,2023,3,13,0,0,0.5,0.04761904761904762,0.7307692307692307,0.7817359599705705,1.0,1
279,2023-08-05,279,1,0.6956521739130435,1,0.0,1.0,500,2023,8,5,5,1,1.0,1.0,0.6923076923076923,0.8713548411865611,1.0,2
280,2023-04-04,280,0,0.4130434782608696,1,0.6666666666666667,1.0,1500,2023,4,4,1,0,0.5,0.04761904761904762,0.7692307692307692,0.7576767609436574,0.25,1
281,2023-05-23,281,0,0.23913043478260876,0,1.0,1.0,2000,2023,5,23,1,0,0.5,0.04761904761904762,0.8461538461538461,0.7576767609436574,0.75,0
282,2023-08-25,282,0,1.0,2,1.0,0.05263157894736842,200,2023,8,25,4,0,0.026315789473684237,0.002506265664160401,0.923076923076923,0.7071067811865464,1.0,3
283,2023-05-08,283,0,0.0,2,0.0,1.0,500,2023,5,8,0,0,0.9736842105263157,0.4987468671679198,0.8076923076923077,0.8819171036881956,1.0,0
284,2023-02-08,284,1,0.5434782608695652,1,1.0,0.05263157894736842,200,2023,2,8,2,0,0.026315789473684237,0.002506265664160401,0.8076923076923077,0.8819171036881956,0.25,2
285,2023-08-15,285,0,0.28260869565217395,2,0.0,0.0,25,2023,8,15,1,0,0.4736842105263158,0.02255639097744361,0.6923076923076923,0.9428090415820622,1.0,1
286,2023-10-09,286,1,0.8043478260869565,2,0.3333333333333333,0.0,50,2023,10,9,0,0,0.5,0.04761904761904762,0.7307692307692307,0.8606629658238693,0.25,3
287,2023-02-20,287,1,0.7826086956521738,1,1.0,0.0,100,2023,2,20,0,0,0.5,0.04761904761904762,0.7692307692307692,0.9128709291752756,0.5,3
288,2023-01-26,288,1,0.21739130434782616,1,1.0,0.01052631578947369,120,2023,1,26,3,0,0.5052631578947369,0.05764411027568923,0.7692307692307692,0.9128709291752756,1.0,0
289,2023-11-30,289,1,0.7608695652173914,2,0.3333333333333333,0.01052631578947369,60,2023,11,30,3,0,0.5,0.04761904761904762,0.6923076923076923,0.8713548411865611,1.0,2
290,2023-10-04,290,0,0.26086956521739135,0,0.3333333333333333,0.5789473684210527,600,2023,10,4,2,0,0.7842105263157895,0.4987468671679198,0.7307692307692307,0.7817359599705705,0.5,1
291,2023-01-08,291,1,0.9130434782608696,1,0.3333333333333333,0.5789473684210527,600,2023,1,8,6,1,0.5,0.04761904761904762,0.6538461538461537,0.7071067811865466,0.5,3
292,2023-02-17,292,1,0.043478260869565244,0,1.0,0.5789473684210527,1200,2023,2,17,4,0,0.5,0.04761904761904762,0.7692307692307692,0.6666666666666655,0.5,0
293,2023-05-02,293,1,0.6956521739130435,2,0.6666666666666667,0.01052631578947369,90,2023,5,2,1,0,0.21578947368421053,0.002506265664160401,0.8076923076923077,0.6236095644623224,1.0,2
294,2023-03-27,294,0,0.10869565217391308,1,0.6666666666666667,0.01052631578947369,90,2023,3,27,0,0,0.5,0.04761904761904762,0.7692307692307692,0.561083607686781,0.75,0
295,2023-07-28,295,0,0.19565217391304346,0,0.6666666666666667,0.5789473684210527,900,2023,7,28,4,0,0.7842105263157895,0.4987468671679198,0.7307692307692307,0.47140452079103073,0.75,0
296,2023-09-06,296,0,0.08695652173913049,1,1.0,0.5789473684210527,1200,2023,9,6,2,0,0.5,0.04761904761904762,0.8076923076923077,0.5091750772173145,0.75,0
297,2023-09-04,297,0,0.4782608695652174,2,0.3333333333333333,1.0,1000,2023,9,4,0,0,0.7105263157894737,0.08103592314118631,0.8076923076923077,0.5091750772173145,1.0,1
298,2023-04-20,298,1,0.19565217391304346,0,1.0,0.5789473684210527,1200,2023,4,20,3,0,0.2894736842105263,0.027568922305764413,0.8846153846153846,0.47140452079103057,0.5,0
299,2023-07-25,299,1,0.9347826086956521,2,0.3333333333333333,1.0,1000,2023,7,25,1,0,0.7105263157894737,0.08103592314118631,0.8076923076923077,0.5091750772173145,1.0,3
300,2023-01-31,300,0,0.02173913043478265,2,1.0,0.05263157894736842,200,2023,1,31,1,0,0.026315789473684237,0.002506265664160401,0.8461538461538461,0.561083607686781,0.5,0
301,2023-03-26,301,1,0.26086956521739135,1,1.0,0.01052631578947369,120,2023,3,26,6,1,0.4789473684210526,0.027568922305764413,0.8846153846153846,0.5931710140017383,1.0,1
302,2023-07-14,302,1,0.8478260869565217,0,0.3333333333333333,0.5789473684210527,600,2023,7,14,4,0,0.7842105263157895,0.4987468671679198,0.8461538461538461,0.6666666666666655,1.0,3
303,2023-01-02,303,1,0.02173913043478265,2,0.6666666666666667,0.01052631578947369,90,2023,1,2,0,0,0.21578947368421053,0.002506265664160401,0.8076923076923077,0.6236095644623224,0.5,0
304,2023-07-19,304,0,0.4130434782608696,2,0.3333333333333333,0.01052631578947369,60,2023,7,19,2,0,0.5,0.04761904761904762,0.8076923076923077,0.6236095644623224,0.75,1
305,2023-05-16,305,0,0.0,0,0.0,0.01052631578947369,30,2023,5,16,1,0,0.5,0.04761904761904762,0.6923076923076923,0.7071067811865465,0.5,0
306,2023-08-21,306,1,0.7826086956521738,2,0.0,0.05263157894736842,50,2023,8,21,0,0,0.5210526315789473,0.08103592314118631,0.6538461538461537,0.7934920476158712,0.25,3
307,2023-05-27,307,0,0.17391304347826086,2,0.3333333333333333,0.0,50,2023,5,27,5,1,0.4736842105263158,0.02255639097744361,0.5769230769230769,0.666666666666666,0.25,0
